noisePerc,confidence,leaves,treeSize,performanceValidation,performanceTraining
17.70,0.3250,1000,1999,52.2364,82.8599
17.70,0.3500,1016,2031,51.9968,83.1077
17.70,0.3750,1016,2031,51.9968,83.1077
17.70,0.4000,1016,2031,51.9968,83.1077
17.70,0.4250,1022,2043,51.9169,83.184
17.70,0.4500,1031,2061,51.6773,83.2984
17.70,0.4750,1031,2061,51.6773,83.2984
17.70,0.5000,1034,2067,51.6773,83.3365
17.75,0.0010,16,31,52.6358,47.0162
17.75,0.0250,188,375,53.1949,57.9218
17.75,0.0500,504,1007,53.5942,70.5434
17.75,0.0750,610,1219,53.4345,73.8418
17.75,0.1000,697,1393,52.0767,76.2822
17.75,0.1250,740,1479,51.6773,77.3689
17.75,0.1500,793,1585,52.3962,78.7798
17.75,0.1750,820,1639,52.2364,79.3518
17.75,0.2000,872,1743,52.0767,80.4004
17.75,0.2250,924,1847,51.8371,81.4299
17.75,0.2500,957,1913,52.1565,82.0591
17.75,0.2750,976,1951,52.3163,82.4214
17.75,0.3000,994,1987,52.0767,82.7645
17.75,0.3250,1000,1999,52.2364,82.8599
17.75,0.3500,1016,2031,51.9968,83.1077
17.75,0.3750,1016,2031,51.9968,83.1077
17.75,0.4000,1016,2031,51.9968,83.1077
17.75,0.4250,1022,2043,51.9169,83.184
17.75,0.4500,1031,2061,51.6773,83.2984
17.75,0.4750,1031,2061,51.6773,83.2984
17.75,0.5000,1034,2067,51.6773,83.3365
17.80,0.0010,16,31,52.6358,47.0162
17.80,0.0250,188,375,53.1949,57.9218
17.80,0.0500,504,1007,53.5942,70.5434
17.80,0.0750,610,1219,53.4345,73.8418
17.80,0.1000,697,1393,52.0767,76.2822
17.80,0.1250,740,1479,51.6773,77.3689
17.80,0.1500,793,1585,52.3962,78.7798
17.80,0.1750,820,1639,52.2364,79.3518
17.80,0.2000,872,1743,52.0767,80.4004
17.80,0.2250,924,1847,51.8371,81.4299
17.80,0.2500,957,1913,52.1565,82.0591
17.80,0.2750,976,1951,52.3163,82.4214
17.80,0.3000,994,1987,52.0767,82.7645
17.80,0.3250,1000,1999,52.2364,82.8599
17.80,0.3500,1016,2031,51.9968,83.1077
17.80,0.3750,1016,2031,51.9968,83.1077
17.80,0.4000,1016,2031,51.9968,83.1077
17.80,0.4250,1022,2043,51.9169,83.184
17.80,0.4500,1031,2061,51.6773,83.2984
17.80,0.4750,1031,2061,51.6773,83.2984
17.80,0.5000,1034,2067,51.6773,83.3365
17.85,0.0010,16,31,52.6358,47.0162
17.85,0.0250,188,375,53.1949,57.9218
17.85,0.0500,504,1007,53.5942,70.5434
17.85,0.0750,610,1219,53.4345,73.8418
17.85,0.1000,697,1393,52.0767,76.2822
17.85,0.1250,740,1479,51.6773,77.3689
17.85,0.1500,793,1585,52.3962,78.7798
17.85,0.1750,820,1639,52.2364,79.3518
17.85,0.2000,872,1743,52.0767,80.4004
17.85,0.2250,924,1847,51.8371,81.4299
17.85,0.2500,957,1913,52.1565,82.0591
17.85,0.2750,976,1951,52.3163,82.4214
17.85,0.3000,994,1987,52.0767,82.7645
17.85,0.3250,1000,1999,52.2364,82.8599
17.85,0.3500,1016,2031,51.9968,83.1077
17.85,0.3750,1016,2031,51.9968,83.1077
17.85,0.4000,1016,2031,51.9968,83.1077
17.85,0.4250,1022,2043,51.9169,83.184
17.85,0.4500,1031,2061,51.6773,83.2984
17.85,0.4750,1031,2061,51.6773,83.2984
17.85,0.5000,1034,2067,51.6773,83.3365
17.90,0.0010,16,31,52.6358,47.0162
17.90,0.0250,188,375,53.1949,57.9218
17.90,0.0500,504,1007,53.5942,70.5434
17.90,0.0750,610,1219,53.4345,73.8418
17.90,0.1000,697,1393,52.0767,76.2822
17.90,0.1250,740,1479,51.6773,77.3689
17.90,0.1500,793,1585,52.3962,78.7798
17.90,0.1750,820,1639,52.2364,79.3518
17.90,0.2000,872,1743,52.0767,80.4004
17.90,0.2250,924,1847,51.8371,81.4299
17.90,0.2500,957,1913,52.1565,82.0591
17.90,0.2750,976,1951,52.3163,82.4214
17.90,0.3000,994,1987,52.0767,82.7645
17.90,0.3250,1000,1999,52.2364,82.8599
17.90,0.3500,1016,2031,51.9968,83.1077
17.90,0.3750,1016,2031,51.9968,83.1077
17.90,0.4000,1016,2031,51.9968,83.1077
17.90,0.4250,1022,2043,51.9169,83.184
17.90,0.4500,1031,2061,51.6773,83.2984
17.90,0.4750,1031,2061,51.6773,83.2984
17.90,0.5000,1034,2067,51.6773,83.3365
17.95,0.0010,16,31,52.6358,47.0162
17.95,0.0250,188,375,53.1949,57.9218
17.95,0.0500,504,1007,53.5942,70.5434
17.95,0.0750,610,1219,53.4345,73.8418
17.95,0.1000,697,1393,52.0767,76.2822
17.95,0.1250,740,1479,51.6773,77.3689
17.95,0.1500,793,1585,52.3962,78.7798
17.95,0.1750,820,1639,52.2364,79.3518
17.95,0.2000,872,1743,52.0767,80.4004
17.95,0.2250,924,1847,51.8371,81.4299
17.95,0.2500,957,1913,52.1565,82.0591
17.95,0.2750,976,1951,52.3163,82.4214
17.95,0.3000,994,1987,52.0767,82.7645
17.95,0.3250,1000,1999,52.2364,82.8599
17.95,0.3500,1016,2031,51.9968,83.1077
17.95,0.3750,1016,2031,51.9968,83.1077
17.95,0.4000,1016,2031,51.9968,83.1077
17.95,0.4250,1022,2043,51.9169,83.184
17.95,0.4500,1031,2061,51.6773,83.2984
17.95,0.4750,1031,2061,51.6773,83.2984
17.95,0.5000,1034,2067,51.6773,83.3365
18.00,0.0010,17,33,51.6773,46.3108
18.00,0.0250,206,411,54.5527,57.5405
18.00,0.0500,394,787,55.1118,65.1859
18.00,0.0750,652,1303,53.8339,74.0705
18.00,0.1000,744,1487,54.5527,76.8351
18.00,0.1250,762,1523,54.4728,77.3308
18.00,0.1500,810,1619,54.2332,78.5129
18.00,0.1750,844,1687,53.9137,79.1992
18.00,0.2000,911,1821,53.8339,80.5529
18.00,0.2250,966,1931,53.9137,81.6206
18.00,0.2500,1009,2017,53.754,82.4404
18.00,0.2750,1028,2055,53.9137,82.8027
18.00,0.3000,1035,2069,53.8339,82.9361
18.00,0.3250,1042,2083,53.5942,83.0696
18.00,0.3500,1050,2099,53.4345,83.184
18.00,0.3750,1059,2117,53.5144,83.3174
18.00,0.4000,1060,2119,53.6741,83.3365
18.00,0.4250,1070,2139,53.6741,83.47
18.00,0.4500,1078,2155,53.754,83.5653
18.00,0.4750,1078,2155,53.754,83.5653
18.00,0.5000,1078,2155,53.754,83.5653
18.05,0.0010,17,33,51.6773,46.3108
18.05,0.0250,206,411,54.5527,57.5405
18.05,0.0500,394,787,55.1118,65.1859
18.05,0.0750,652,1303,53.8339,74.0705
18.05,0.1000,744,1487,54.5527,76.8351
18.05,0.1250,762,1523,54.4728,77.3308
18.05,0.1500,810,1619,54.2332,78.5129
18.05,0.1750,844,1687,53.9137,79.1992
18.05,0.2000,911,1821,53.8339,80.5529
18.05,0.2250,966,1931,53.9137,81.6206
18.05,0.2500,1009,2017,53.754,82.4404
18.05,0.2750,1028,2055,53.9137,82.8027
18.05,0.3000,1035,2069,53.8339,82.9361
18.05,0.3250,1042,2083,53.5942,83.0696
18.05,0.3500,1050,2099,53.4345,83.184
18.05,0.3750,1059,2117,53.5144,83.3174
18.05,0.4000,1060,2119,53.6741,83.3365
18.05,0.4250,1070,2139,53.6741,83.47
18.05,0.4500,1078,2155,53.754,83.5653
18.05,0.4750,1078,2155,53.754,83.5653
18.05,0.5000,1078,2155,53.754,83.5653
18.10,0.0010,17,33,51.6773,46.3108
18.10,0.0250,206,411,54.5527,57.5405
18.10,0.0500,394,787,55.1118,65.1859
18.10,0.0750,652,1303,53.8339,74.0705
18.10,0.1000,744,1487,54.5527,76.8351
18.10,0.1250,762,1523,54.4728,77.3308
18.10,0.1500,810,1619,54.2332,78.5129
18.10,0.1750,844,1687,53.9137,79.1992
18.10,0.2000,911,1821,53.8339,80.5529
18.10,0.2250,966,1931,53.9137,81.6206
18.10,0.2500,1009,2017,53.754,82.4404
18.10,0.2750,1028,2055,53.9137,82.8027
18.10,0.3000,1035,2069,53.8339,82.9361
18.10,0.3250,1042,2083,53.5942,83.0696
18.10,0.3500,1050,2099,53.4345,83.184
18.10,0.3750,1059,2117,53.5144,83.3174
18.10,0.4000,1060,2119,53.6741,83.3365
18.10,0.4250,1070,2139,53.6741,83.47
18.10,0.4500,1078,2155,53.754,83.5653
18.10,0.4750,1078,2155,53.754,83.5653
18.10,0.5000,1078,2155,53.754,83.5653
18.15,0.0010,17,33,51.6773,46.3108
18.15,0.0250,206,411,54.5527,57.5405
18.15,0.0500,394,787,55.1118,65.1859
18.15,0.0750,652,1303,53.8339,74.0705
18.15,0.1000,744,1487,54.5527,76.8351
18.15,0.1250,762,1523,54.4728,77.3308
18.15,0.1500,810,1619,54.2332,78.5129
18.15,0.1750,844,1687,53.9137,79.1992
18.15,0.2000,911,1821,53.8339,80.5529
18.15,0.2250,966,1931,53.9137,81.6206
18.15,0.2500,1009,2017,53.754,82.4404
18.15,0.2750,1028,2055,53.9137,82.8027
18.15,0.3000,1035,2069,53.8339,82.9361
18.15,0.3250,1042,2083,53.5942,83.0696
18.15,0.3500,1050,2099,53.4345,83.184
18.15,0.3750,1059,2117,53.5144,83.3174
18.15,0.4000,1060,2119,53.6741,83.3365
18.15,0.4250,1070,2139,53.6741,83.47
18.15,0.4500,1078,2155,53.754,83.5653
18.15,0.4750,1078,2155,53.754,83.5653
18.15,0.5000,1078,2155,53.754,83.5653
18.20,0.0010,17,33,51.6773,46.3108
18.20,0.0250,206,411,54.5527,57.5405
18.20,0.0500,394,787,55.1118,65.1859
18.20,0.0750,652,1303,53.8339,74.0705
18.20,0.1000,744,1487,54.5527,76.8351
18.20,0.1250,762,1523,54.4728,77.3308
18.20,0.1500,810,1619,54.2332,78.5129
18.20,0.1750,844,1687,53.9137,79.1992
18.20,0.2000,911,1821,53.8339,80.5529
18.20,0.2250,966,1931,53.9137,81.6206
18.20,0.2500,1009,2017,53.754,82.4404
18.20,0.2750,1028,2055,53.9137,82.8027
18.20,0.3000,1035,2069,53.8339,82.9361
18.20,0.3250,1042,2083,53.5942,83.0696
18.20,0.3500,1050,2099,53.4345,83.184
18.20,0.3750,1059,2117,53.5144,83.3174
18.20,0.4000,1060,2119,53.6741,83.3365
18.20,0.4250,1070,2139,53.6741,83.47
18.20,0.4500,1078,2155,53.754,83.5653
18.20,0.4750,1078,2155,53.754,83.5653
18.20,0.5000,1078,2155,53.754,83.5653
18.25,0.0010,17,33,51.6773,46.3108
18.25,0.0250,206,411,54.5527,57.5405
18.25,0.0500,394,787,55.1118,65.1859
18.25,0.0750,652,1303,53.8339,74.0705
18.25,0.1000,744,1487,54.5527,76.8351
18.25,0.1250,762,1523,54.4728,77.3308
18.25,0.1500,810,1619,54.2332,78.5129
18.25,0.1750,844,1687,53.9137,79.1992
18.25,0.2000,911,1821,53.8339,80.5529
18.25,0.2250,966,1931,53.9137,81.6206
18.25,0.2500,1009,2017,53.754,82.4404
18.25,0.2750,1028,2055,53.9137,82.8027
18.25,0.3000,1035,2069,53.8339,82.9361
18.25,0.3250,1042,2083,53.5942,83.0696
18.25,0.3500,1050,2099,53.4345,83.184
18.25,0.3750,1059,2117,53.5144,83.3174
18.25,0.4000,1060,2119,53.6741,83.3365
18.25,0.4250,1070,2139,53.6741,83.47
18.25,0.4500,1078,2155,53.754,83.5653
18.25,0.4750,1078,2155,53.754,83.5653
18.25,0.5000,1078,2155,53.754,83.5653
18.30,0.0010,17,33,51.6773,46.3108
18.30,0.0250,206,411,54.5527,57.5405
18.30,0.0500,394,787,55.1118,65.1859
18.30,0.0750,652,1303,53.8339,74.0705
18.30,0.1000,744,1487,54.5527,76.8351
18.30,0.1250,762,1523,54.4728,77.3308
18.30,0.1500,810,1619,54.2332,78.5129
18.30,0.1750,844,1687,53.9137,79.1992
18.30,0.2000,911,1821,53.8339,80.5529
18.30,0.2250,966,1931,53.9137,81.6206
18.30,0.2500,1009,2017,53.754,82.4404
18.30,0.2750,1028,2055,53.9137,82.8027
18.30,0.3000,1035,2069,53.8339,82.9361
18.30,0.3250,1042,2083,53.5942,83.0696
18.30,0.3500,1050,2099,53.4345,83.184
18.30,0.3750,1059,2117,53.5144,83.3174
18.30,0.4000,1060,2119,53.6741,83.3365
18.30,0.4250,1070,2139,53.6741,83.47
18.30,0.4500,1078,2155,53.754,83.5653
18.30,0.4750,1078,2155,53.754,83.5653
18.30,0.5000,1078,2155,53.754,83.5653
18.35,0.0010,17,33,51.6773,46.3108
18.35,0.0250,206,411,54.5527,57.5405
18.35,0.0500,394,787,55.1118,65.1859
18.35,0.0750,652,1303,53.8339,74.0705
18.35,0.1000,744,1487,54.5527,76.8351
18.35,0.1250,762,1523,54.4728,77.3308
18.35,0.1500,810,1619,54.2332,78.5129
18.35,0.1750,844,1687,53.9137,79.1992
18.35,0.2000,911,1821,53.8339,80.5529
18.35,0.2250,966,1931,53.9137,81.6206
18.35,0.2500,1009,2017,53.754,82.4404
18.35,0.2750,1028,2055,53.9137,82.8027
18.35,0.3000,1035,2069,53.8339,82.9361
18.35,0.3250,1042,2083,53.5942,83.0696
18.35,0.3500,1050,2099,53.4345,83.184
18.35,0.3750,1059,2117,53.5144,83.3174
18.35,0.4000,1060,2119,53.6741,83.3365
18.35,0.4250,1070,2139,53.6741,83.47
18.35,0.4500,1078,2155,53.754,83.5653
18.35,0.4750,1078,2155,53.754,83.5653
18.35,0.5000,1078,2155,53.754,83.5653
18.40,0.0010,17,33,51.6773,46.3108
18.40,0.0250,206,411,54.5527,57.5405
18.40,0.0500,394,787,55.1118,65.1859
18.40,0.0750,652,1303,53.8339,74.0705
18.40,0.1000,744,1487,54.5527,76.8351
18.40,0.1250,762,1523,54.4728,77.3308
18.40,0.1500,810,1619,54.2332,78.5129
18.40,0.1750,844,1687,53.9137,79.1992
18.40,0.2000,911,1821,53.8339,80.5529
18.40,0.2250,966,1931,53.9137,81.6206
18.40,0.2500,1009,2017,53.754,82.4404
18.40,0.2750,1028,2055,53.9137,82.8027
18.40,0.3000,1035,2069,53.8339,82.9361
18.40,0.3250,1042,2083,53.5942,83.0696
18.40,0.3500,1050,2099,53.4345,83.184
18.40,0.3750,1059,2117,53.5144,83.3174
18.40,0.4000,1060,2119,53.6741,83.3365
18.40,0.4250,1070,2139,53.6741,83.47
18.40,0.4500,1078,2155,53.754,83.5653
18.40,0.4750,1078,2155,53.754,83.5653
18.40,0.5000,1078,2155,53.754,83.5653
18.45,0.0010,17,33,51.6773,46.3108
18.45,0.0250,206,411,54.5527,57.5405
18.45,0.0500,394,787,55.1118,65.1859
18.45,0.0750,652,1303,53.8339,74.0705
18.45,0.1000,744,1487,54.5527,76.8351
18.45,0.1250,762,1523,54.4728,77.3308
18.45,0.1500,810,1619,54.2332,78.5129
18.45,0.1750,844,1687,53.9137,79.1992
18.45,0.2000,911,1821,53.8339,80.5529
18.45,0.2250,966,1931,53.9137,81.6206
18.45,0.2500,1009,2017,53.754,82.4404
18.45,0.2750,1028,2055,53.9137,82.8027
18.45,0.3000,1035,2069,53.8339,82.9361
18.45,0.3250,1042,2083,53.5942,83.0696
18.45,0.3500,1050,2099,53.4345,83.184
18.45,0.3750,1059,2117,53.5144,83.3174
18.45,0.4000,1060,2119,53.6741,83.3365
18.45,0.4250,1070,2139,53.6741,83.47
18.45,0.4500,1078,2155,53.754,83.5653
18.45,0.4750,1078,2155,53.754,83.5653
18.45,0.5000,1078,2155,53.754,83.5653
18.50,0.0010,17,33,51.6773,46.3108
18.50,0.0250,206,411,54.5527,57.5405
18.50,0.0500,394,787,55.1118,65.1859
18.50,0.0750,652,1303,53.8339,74.0705
18.50,0.1000,744,1487,54.5527,76.8351
18.50,0.1250,762,1523,54.4728,77.3308
18.50,0.1500,810,1619,54.2332,78.5129
18.50,0.1750,844,1687,53.9137,79.1992
18.50,0.2000,911,1821,53.8339,80.5529
18.50,0.2250,966,1931,53.9137,81.6206
18.50,0.2500,1009,2017,53.754,82.4404
18.50,0.2750,1028,2055,53.9137,82.8027
18.50,0.3000,1035,2069,53.8339,82.9361
18.50,0.3250,1042,2083,53.5942,83.0696
18.50,0.3500,1050,2099,53.4345,83.184
18.50,0.3750,1059,2117,53.5144,83.3174
18.50,0.4000,1060,2119,53.6741,83.3365
18.50,0.4250,1070,2139,53.6741,83.47
18.50,0.4500,1078,2155,53.754,83.5653
18.50,0.4750,1078,2155,53.754,83.5653
18.50,0.5000,1078,2155,53.754,83.5653
18.55,0.0010,17,33,51.6773,46.3108
18.55,0.0250,206,411,54.5527,57.5405
18.55,0.0500,394,787,55.1118,65.1859
18.55,0.0750,652,1303,53.8339,74.0705
18.55,0.1000,744,1487,54.5527,76.8351
18.55,0.1250,762,1523,54.4728,77.3308
18.55,0.1500,810,1619,54.2332,78.5129
18.55,0.1750,844,1687,53.9137,79.1992
18.55,0.2000,911,1821,53.8339,80.5529
18.55,0.2250,966,1931,53.9137,81.6206
18.55,0.2500,1009,2017,53.754,82.4404
18.55,0.2750,1028,2055,53.9137,82.8027
18.55,0.3000,1035,2069,53.8339,82.9361
18.55,0.3250,1042,2083,53.5942,83.0696
18.55,0.3500,1050,2099,53.4345,83.184
18.55,0.3750,1059,2117,53.5144,83.3174
18.55,0.4000,1060,2119,53.6741,83.3365
18.55,0.4250,1070,2139,53.6741,83.47
18.55,0.4500,1078,2155,53.754,83.5653
18.55,0.4750,1078,2155,53.754,83.5653
18.55,0.5000,1078,2155,53.754,83.5653
18.60,0.0010,17,33,51.6773,46.3108
18.60,0.0250,206,411,54.5527,57.5405
18.60,0.0500,394,787,55.1118,65.1859
18.60,0.0750,652,1303,53.8339,74.0705
18.60,0.1000,744,1487,54.5527,76.8351
18.60,0.1250,762,1523,54.4728,77.3308
18.60,0.1500,810,1619,54.2332,78.5129
18.60,0.1750,844,1687,53.9137,79.1992
18.60,0.2000,911,1821,53.8339,80.5529
18.60,0.2250,966,1931,53.9137,81.6206
18.60,0.2500,1009,2017,53.754,82.4404
18.60,0.2750,1028,2055,53.9137,82.8027
18.60,0.3000,1035,2069,53.8339,82.9361
18.60,0.3250,1042,2083,53.5942,83.0696
18.60,0.3500,1050,2099,53.4345,83.184
18.60,0.3750,1059,2117,53.5144,83.3174
18.60,0.4000,1060,2119,53.6741,83.3365
18.60,0.4250,1070,2139,53.6741,83.47
18.60,0.4500,1078,2155,53.754,83.5653
18.60,0.4750,1078,2155,53.754,83.5653
18.60,0.5000,1078,2155,53.754,83.5653
18.65,0.0010,17,33,51.6773,46.3108
18.65,0.0250,206,411,54.5527,57.5405
18.65,0.0500,394,787,55.1118,65.1859
18.65,0.0750,652,1303,53.8339,74.0705
18.65,0.1000,744,1487,54.5527,76.8351
18.65,0.1250,762,1523,54.4728,77.3308
18.65,0.1500,810,1619,54.2332,78.5129
18.65,0.1750,844,1687,53.9137,79.1992
18.65,0.2000,911,1821,53.8339,80.5529
18.65,0.2250,966,1931,53.9137,81.6206
18.65,0.2500,1009,2017,53.754,82.4404
18.65,0.2750,1028,2055,53.9137,82.8027
18.65,0.3000,1035,2069,53.8339,82.9361
18.65,0.3250,1042,2083,53.5942,83.0696
18.65,0.3500,1050,2099,53.4345,83.184
18.65,0.3750,1059,2117,53.5144,83.3174
18.65,0.4000,1060,2119,53.6741,83.3365
18.65,0.4250,1070,2139,53.6741,83.47
18.65,0.4500,1078,2155,53.754,83.5653
18.65,0.4750,1078,2155,53.754,83.5653
18.65,0.5000,1078,2155,53.754,83.5653
18.70,0.0010,17,33,51.6773,46.3108
18.70,0.0250,206,411,54.5527,57.5405
18.70,0.0500,394,787,55.1118,65.1859
18.70,0.0750,652,1303,53.8339,74.0705
18.70,0.1000,744,1487,54.5527,76.8351
18.70,0.1250,762,1523,54.4728,77.3308
18.70,0.1500,810,1619,54.2332,78.5129
18.70,0.1750,844,1687,53.9137,79.1992
18.70,0.2000,911,1821,53.8339,80.5529
18.70,0.2250,966,1931,53.9137,81.6206
18.70,0.2500,1009,2017,53.754,82.4404
18.70,0.2750,1028,2055,53.9137,82.8027
18.70,0.3000,1035,2069,53.8339,82.9361
18.70,0.3250,1042,2083,53.5942,83.0696
18.70,0.3500,1050,2099,53.4345,83.184
18.70,0.3750,1059,2117,53.5144,83.3174
18.70,0.4000,1060,2119,53.6741,83.3365
18.70,0.4250,1070,2139,53.6741,83.47
18.70,0.4500,1078,2155,53.754,83.5653
18.70,0.4750,1078,2155,53.754,83.5653
18.70,0.5000,1078,2155,53.754,83.5653
18.75,0.0010,17,33,51.6773,46.3108
18.75,0.0250,206,411,54.5527,57.5405
18.75,0.0500,394,787,55.1118,65.1859
18.75,0.0750,652,1303,53.8339,74.0705
18.75,0.1000,744,1487,54.5527,76.8351
18.75,0.1250,762,1523,54.4728,77.3308
18.75,0.1500,810,1619,54.2332,78.5129
18.75,0.1750,844,1687,53.9137,79.1992
18.75,0.2000,911,1821,53.8339,80.5529
18.75,0.2250,966,1931,53.9137,81.6206
18.75,0.2500,1009,2017,53.754,82.4404
18.75,0.2750,1028,2055,53.9137,82.8027
18.75,0.3000,1035,2069,53.8339,82.9361
18.75,0.3250,1042,2083,53.5942,83.0696
18.75,0.3500,1050,2099,53.4345,83.184
18.75,0.3750,1059,2117,53.5144,83.3174
18.75,0.4000,1060,2119,53.6741,83.3365
18.75,0.4250,1070,2139,53.6741,83.47
18.75,0.4500,1078,2155,53.754,83.5653
18.75,0.4750,1078,2155,53.754,83.5653
18.75,0.5000,1078,2155,53.754,83.5653
18.80,0.0010,17,33,51.6773,46.3108
18.80,0.0250,206,411,54.5527,57.5405
18.80,0.0500,394,787,55.1118,65.1859
18.80,0.0750,652,1303,53.8339,74.0705
18.80,0.1000,744,1487,54.5527,76.8351
18.80,0.1250,762,1523,54.4728,77.3308
18.80,0.1500,810,1619,54.2332,78.5129
18.80,0.1750,844,1687,53.9137,79.1992
18.80,0.2000,911,1821,53.8339,80.5529
18.80,0.2250,966,1931,53.9137,81.6206
18.80,0.2500,1009,2017,53.754,82.4404
18.80,0.2750,1028,2055,53.9137,82.8027
18.80,0.3000,1035,2069,53.8339,82.9361
18.80,0.3250,1042,2083,53.5942,83.0696
18.80,0.3500,1050,2099,53.4345,83.184
18.80,0.3750,1059,2117,53.5144,83.3174
18.80,0.4000,1060,2119,53.6741,83.3365
18.80,0.4250,1070,2139,53.6741,83.47
18.80,0.4500,1078,2155,53.754,83.5653
18.80,0.4750,1078,2155,53.754,83.5653
18.80,0.5000,1078,2155,53.754,83.5653
18.85,0.0010,17,33,51.6773,46.3108
18.85,0.0250,206,411,54.5527,57.5405
18.85,0.0500,394,787,55.1118,65.1859
18.85,0.0750,652,1303,53.8339,74.0705
18.85,0.1000,744,1487,54.5527,76.8351
18.85,0.1250,762,1523,54.4728,77.3308
18.85,0.1500,810,1619,54.2332,78.5129
18.85,0.1750,844,1687,53.9137,79.1992
18.85,0.2000,911,1821,53.8339,80.5529
18.85,0.2250,966,1931,53.9137,81.6206
18.85,0.2500,1009,2017,53.754,82.4404
18.85,0.2750,1028,2055,53.9137,82.8027
18.85,0.3000,1035,2069,53.8339,82.9361
18.85,0.3250,1042,2083,53.5942,83.0696
18.85,0.3500,1050,2099,53.4345,83.184
18.85,0.3750,1059,2117,53.5144,83.3174
18.85,0.4000,1060,2119,53.6741,83.3365
18.85,0.4250,1070,2139,53.6741,83.47
18.85,0.4500,1078,2155,53.754,83.5653
18.85,0.4750,1078,2155,53.754,83.5653
18.85,0.5000,1078,2155,53.754,83.5653
18.90,0.0010,17,33,51.6773,46.3108
18.90,0.0250,206,411,54.5527,57.5405
18.90,0.0500,394,787,55.1118,65.1859
18.90,0.0750,652,1303,53.8339,74.0705
18.90,0.1000,744,1487,54.5527,76.8351
18.90,0.1250,762,1523,54.4728,77.3308
18.90,0.1500,810,1619,54.2332,78.5129
18.90,0.1750,844,1687,53.9137,79.1992
18.90,0.2000,911,1821,53.8339,80.5529
18.90,0.2250,966,1931,53.9137,81.6206
18.90,0.2500,1009,2017,53.754,82.4404
18.90,0.2750,1028,2055,53.9137,82.8027
18.90,0.3000,1035,2069,53.8339,82.9361
18.90,0.3250,1042,2083,53.5942,83.0696
18.90,0.3500,1050,2099,53.4345,83.184
18.90,0.3750,1059,2117,53.5144,83.3174
18.90,0.4000,1060,2119,53.6741,83.3365
18.90,0.4250,1070,2139,53.6741,83.47
18.90,0.4500,1078,2155,53.754,83.5653
18.90,0.4750,1078,2155,53.754,83.5653
18.90,0.5000,1078,2155,53.754,83.5653
18.95,0.0010,17,33,51.6773,46.3108
18.95,0.0250,206,411,54.5527,57.5405
18.95,0.0500,394,787,55.1118,65.1859
18.95,0.0750,652,1303,53.8339,74.0705
18.95,0.1000,744,1487,54.5527,76.8351
18.95,0.1250,762,1523,54.4728,77.3308
18.95,0.1500,810,1619,54.2332,78.5129
18.95,0.1750,844,1687,53.9137,79.1992
18.95,0.2000,911,1821,53.8339,80.5529
18.95,0.2250,966,1931,53.9137,81.6206
18.95,0.2500,1009,2017,53.754,82.4404
18.95,0.2750,1028,2055,53.9137,82.8027
18.95,0.3000,1035,2069,53.8339,82.9361
18.95,0.3250,1042,2083,53.5942,83.0696
18.95,0.3500,1050,2099,53.4345,83.184
18.95,0.3750,1059,2117,53.5144,83.3174
18.95,0.4000,1060,2119,53.6741,83.3365
18.95,0.4250,1070,2139,53.6741,83.47
18.95,0.4500,1078,2155,53.754,83.5653
18.95,0.4750,1078,2155,53.754,83.5653
18.95,0.5000,1078,2155,53.754,83.5653
19.00,0.0010,11,21,52.0767,45.4528
19.00,0.0250,242,483,52.1565,58.4557
19.00,0.0500,510,1019,51.7572,69.7045
19.00,0.0750,667,1333,51.0383,74.6616
19.00,0.1000,760,1519,50.9585,77.1592
19.00,0.1250,793,1585,51.0383,77.9409
19.00,0.1500,835,1669,50.7188,78.8751
19.00,0.1750,868,1735,50.7987,79.6187
19.00,0.2000,928,1855,51.278,80.8389
19.00,0.2250,991,1981,51.1981,82.0782
19.00,0.2500,1023,2045,51.1182,82.6883
19.00,0.2750,1036,2071,51.1981,82.9361
19.00,0.3000,1036,2071,51.1981,82.9361
19.00,0.3250,1036,2071,51.1981,82.9361
19.00,0.3500,1037,2073,51.278,82.9552
19.00,0.3750,1049,2097,51.278,83.1268
19.00,0.4000,1049,2097,51.278,83.1268
19.00,0.4250,1052,2103,51.278,83.1649
19.00,0.4500,1064,2127,51.1981,83.3174
19.00,0.4750,1073,2145,51.1182,83.4318
19.00,0.5000,1073,2145,51.1182,83.4318
19.05,0.0010,11,21,52.0767,45.4528
19.05,0.0250,242,483,52.1565,58.4557
19.05,0.0500,510,1019,51.7572,69.7045
19.05,0.0750,667,1333,51.0383,74.6616
19.05,0.1000,760,1519,50.9585,77.1592
19.05,0.1250,793,1585,51.0383,77.9409
19.05,0.1500,835,1669,50.7188,78.8751
19.05,0.1750,868,1735,50.7987,79.6187
19.05,0.2000,928,1855,51.278,80.8389
19.05,0.2250,991,1981,51.1981,82.0782
19.05,0.2500,1023,2045,51.1182,82.6883
19.05,0.2750,1036,2071,51.1981,82.9361
19.05,0.3000,1036,2071,51.1981,82.9361
19.05,0.3250,1036,2071,51.1981,82.9361
19.05,0.3500,1037,2073,51.278,82.9552
19.05,0.3750,1049,2097,51.278,83.1268
19.05,0.4000,1049,2097,51.278,83.1268
19.05,0.4250,1052,2103,51.278,83.1649
19.05,0.4500,1064,2127,51.1981,83.3174
19.05,0.4750,1073,2145,51.1182,83.4318
19.05,0.5000,1073,2145,51.1182,83.4318
19.10,0.0010,11,21,52.0767,45.4528
19.10,0.0250,242,483,52.1565,58.4557
19.10,0.0500,510,1019,51.7572,69.7045
